,AUS,CHN,DEU,FRA,USA
unknown Dehalococcoidales [meta_mOTU_v2_7373],1.7210589556913085,0.052050566441613585,-0.22782884392074193,-0.22432996893410398,-0.39068686918675183
unknown Clostridium [meta_mOTU_v2_6292],1.751021863885102,-0.23134009470236067,-0.1461158765169098,0.11312116424417526,1.4027092368100957
unknown Firmicutes [meta_mOTU_v2_5740],1.759085654854243,-0.3189715839461806,-0.6697643050342882,1.3853152719636705,
Senegalimassilia anaerobia [ref_mOTU_v2_1606],1.7512021511802434,-0.36636028765881273,-0.5431001579647349,-0.44453898817882637,-0.5185198379528855
unknown Clostridiales [meta_mOTU_v2_7061],1.8543112898079668,0.2957666262791201,-0.39626881012455084,-0.21839329768388122,-0.30574561217938884
Clostridium sp. CAG:302 [meta_mOTU_v2_7183],1.9657339001225298,-0.4182813127546736,-0.12542135175998156,-0.3736667089949643,-0.4143289844022387
unknown Clostridiales [meta_mOTU_v2_7415],1.8733607766637108,-0.22809173350963402,-0.5371124018767709,0.4773410743366846,-0.5001576033571041
unknown Clostridiales [meta_mOTU_v2_6716],1.4665472515110907,0.15585768578457113,-0.4632906561397819,-0.23022387074863152,-0.41661648908563986
unknown Eubacterium [meta_mOTU_v2_5463],0.8918389341391394,-0.40367158455456154,-0.2909945427220745,0.2111690564642023,-0.2831727677824401
unknown Clostridiales [meta_mOTU_v2_7317],0.36871118404089476,-0.4199673271928989,-0.5820655694719019,0.31679571168258175,-0.4609568854800633
unknown Clostridiales [meta_mOTU_v2_7355],0.07169237859384271,-0.2741489345882994,-0.2176494203934895,-0.093443967067747,-0.4515840973770266
Clostridium sp. JCC [ref_mOTU_v2_3353],-0.7325885172739627,0.11581387885606255,0.48547195523065867,-0.2959950570175092,1.3639486220245605
unknown Peptostreptococcaceae [meta_mOTU_v2_6922],-0.9350757348961015,0.02666800132994407,0.38697277764813925,-0.5037276524021067,0.21067831116274535
Lactobacillus reuteri [ref_mOTU_v2_1076],-0.886972074293888,1.3243273845398835,-0.0033884216916207992,1.0156176984732992,3.349563524010106
Brachyspira sp. CAG:484 [meta_mOTU_v2_6314],-0.7353348515371849,,1.234902746912528,3.0448659983730577,
Enorma massiliensis [ref_mOTU_v2_1824],-0.5271197550641818,-0.26797900306644395,-0.10855815961770149,-0.2704123477023281,0.06392291554733241
Mitsuokella jalaludinii [ref_mOTU_v2_3339],-0.3031195101384899,-0.37298496211345245,0.1646148337514756,-0.4236108137767068,-0.21145962630117043
Prevotella stercorea [ref_mOTU_v2_1551],-0.07861120697371414,-0.30896123584050533,1.0257551088754118,-0.40060072789009615,0.03817291429554376
Clostridium sp. CAG:798 [meta_mOTU_v2_7020],0.22498230809587574,-0.3125918700298854,1.2289061286906005,-0.15422278230874018,
unknown Ruminococcaceae [meta_mOTU_v2_7375],0.5964504266719729,,-0.5764199213562773,,-0.46319801148918965
unknown Clostridium [meta_mOTU_v2_6363],0.9095487511064042,,-0.21501693183032355,-0.1841592107156893,-0.22230205105093334
bacterium OL-1 [ref_mOTU_v2_3607],1.0844324568332124,-0.4203322259794788,-0.16880203259920754,-0.2594375181020817,0.010117320716586475
unknown Clostridium [meta_mOTU_v2_7123],1.2085393804780347,,,-0.23498758341814402,-0.3909588479923151
unknown Sutterella [meta_mOTU_v2_7526],1.3410450525134452,,0.8580533595245803,-0.3568272124755506,-0.4143313755318967
unknown Sutterella [meta_mOTU_v2_7723],1.3676585878839447,,-0.2064458544541862,-0.4625764642673185,-0.4021865348119498
Clostridium sp. CAG:288 [meta_mOTU_v2_5776],1.2696270915279104,,-0.608482146205623,-0.05480927946982292,-0.3529617935721551
Clostridium sp. CAG:451 [meta_mOTU_v2_7262],1.1718501066505922,-0.1385390736598322,0.8858042256766724,-0.23533790553033243,-0.37961567633215176
unknown Clostridium [meta_mOTU_v2_5336],1.1815156199649208,,,-0.3419710001613057,1.319969023153956
Clostridium sp. CAG:440 [meta_mOTU_v2_5389],1.2242878891158768,-0.38166105258294286,0.1412249813759787,-0.33548072324881456,-0.12216221593052082
unknown Collinsella [meta_mOTU_v2_7573],1.257305719788471,-0.31745014794833604,-0.21060651922872378,-0.5044239812195743,-0.41857744295535265
unknown Clostridiales [meta_mOTU_v2_6044],1.308958427504638,-0.2031903495902415,-0.22294200092847186,0.07342959447622036,-0.43919911180227117
unknown Firmicutes [meta_mOTU_v2_7175],1.4724293839177327,-0.4071444032886346,-0.323884388784002,-0.06244245692267401,-0.40242205649684576
unknown Clostridiales [meta_mOTU_v2_5843],1.6185457269415147,-0.4137294343391622,1.0179345715694819,-0.20185772533571783,-0.014742760407103955
unknown Clostridiales [meta_mOTU_v2_7186],1.552034123394683,-0.42239898520034375,-0.3195942721817735,0.3738924977701446,-0.41620534725917935
Firmicutes bacterium ADurb.Bin467 [meta_mOTU_v2_6414],1.1866666649861768,-0.41360077173181886,-0.602997411769382,-0.05931803500165437,-0.273567572743826
unknown Clostridiales [meta_mOTU_v2_7527],0.6719407556901916,-0.3761645448019212,-0.6076956006100848,-0.3663519526571,-0.38516340805540433
unknown Eggerthellales [meta_mOTU_v2_6052],0.225392104728012,-0.35272568410728666,0.11275555881268301,0.00907120230025689,-0.31377132172571964
unknown Clostridiales [meta_mOTU_v2_6272],0.0010367995892715037,-0.3738147859785053,-0.3915777591652678,-0.30729157878556285,-0.12479033798856289
unknown Clostridium [meta_mOTU_v2_6741],-0.750727784667511,0.0027371634893701476,-0.1571668491843876,-0.47927889721966993,0.5413685823103062
unknown Clostridiales [meta_mOTU_v2_6885],-0.9759131190879867,0.01419100364609453,0.4669708635451496,-0.4758311967006747,0.4440421854008418
Niameybacter massiliensis [meta_mOTU_v2_7610],-0.9653820742308441,,2.051049248795299,-0.35517739663492875,2.9827254001670758
unknown Azospirillum [meta_mOTU_v2_7737],-0.8736844927414278,,1.227477417459686,0.70049413314538,-0.3650481280839801
unknown Clostridiales [meta_mOTU_v2_7145],-0.7514178892531544,,0.0047012180552411745,-0.4456054865563328,
unknown Bacteroidales [meta_mOTU_v2_6903],-0.6138150304285488,,0.44404280523267114,-0.44880513021372825,-0.4556510578081967
unknown Bacteroidales [meta_mOTU_v2_6528],-0.4584477679563317,,0.8566136538466805,-0.259588615340055,-0.4525511904829261
unknown Sutterellaceae [meta_mOTU_v2_7053],-0.23057861550921452,-0.41305030101564094,1.2261954866088207,1.2734170477154239,-0.009861024570349153
unknown Clostridium [meta_mOTU_v2_5751],0.046676305280670474,,-0.7046618385449914,-0.13495011119182954,-0.24354167542997524
unknown Bacteroidales [meta_mOTU_v2_6162],0.2839592425404042,-0.23764243627884565,-0.18458902532728103,-0.29668106105874076,1.5468163313095267
unknown Bacteroidales [meta_mOTU_v2_7313],0.4298041080538042,-0.316916160098942,-0.4278872109882815,-0.4496133941259685,-0.3656812462012434
unknown Atopobiaceae [meta_mOTU_v2_6622],0.5621147541103119,,-0.43045622737758954,,-0.38969436204773783
Bacillus sp. CAG:988 [meta_mOTU_v2_6706],0.7064935086370103,,,,
unknown Clostridiales [meta_mOTU_v2_7156],0.7506210403087165,-0.4010240999861869,1.1853769570048822,0.07960655067524511,-0.14199463475501947
Clostridium sp. CAG:492 [meta_mOTU_v2_7568],0.7003690135055262,-0.054149363558828774,-0.1828118529558992,-0.2175665905399098,-0.34980619505989596
unknown Sutterella [meta_mOTU_v2_5982],0.6522566698868639,,-0.2672212985648446,-0.45501909388019984,-0.3527838670379226
unknown Clostridiales [meta_mOTU_v2_5806],0.6883667537447479,-0.3278260890662647,-0.49898324961049684,-0.268885321296494,-0.4558417076990273
unknown Prevotella [meta_mOTU_v2_7342],0.762409321255485,,0.5555015667053648,-0.42527935033598635,3.1948957800023097
unknown Clostridium [meta_mOTU_v2_7721],0.8287429347056948,-0.2018600368567966,-0.37186784287539576,-0.25619757431405166,-0.33554824403148925
unknown Clostridiales [meta_mOTU_v2_6686],0.9135957252111695,-0.19574053100921252,0.5050509200803543,-0.07851456468380122,-0.3389421447814484
Clostridium sp. CAG:217 [meta_mOTU_v2_7451],1.1036630152104463,-0.3632493935221861,-0.26751074577506834,-0.23122732860196935,-0.4176413795082596
uncultured Clostridium sp. [meta_mOTU_v2_5907],1.2648977312956462,0.022968979145873314,-0.6817500724385394,-0.036132301726900524,-0.5745457309258392
unknown Clostridiales [meta_mOTU_v2_6525],1.2330401717701178,-0.39956482354817724,-0.22011050270815874,0.04052575499816575,-0.398238529167699
unknown Eggerthellaceae [meta_mOTU_v2_5373],0.931108933473338,-0.3925585212553653,-0.03911620661126167,-0.3718540165471772,-0.38756720565254366
unknown Clostridiales [meta_mOTU_v2_6819],0.48567866029659335,-0.33958964743889103,-0.13951103345878968,-0.3339453399035054,-0.3324779139589706
unknown Clostridiales [meta_mOTU_v2_6348],0.10291037840609338,-0.35698843333927943,-0.2611475150513606,-0.25419261397313897,-0.48817741640263074
unknown Clostridiales [meta_mOTU_v2_7782],-0.06801065699267274,0.003417463652348776,-0.5984827670761206,0.12108542307300192,-0.49026838652553406
unknown Peptostreptococcaceae [meta_mOTU_v2_7331],-0.7659428235662477,0.021620664931338653,-0.16018336665354027,-0.3949929934987454,-0.1582923087562823
Clostridium paraputrificum [ref_mOTU_v2_2890],-1.0087578281655876,-0.3706966637681868,1.4150388463928099,-0.4961442536376745,2.129796613916653
unknown Clostridiales [meta_mOTU_v2_6465],-1.025083601236182,,0.3863107726361872,,-0.008967324917734835
unknown Eggerthella [meta_mOTU_v2_7693],-0.9694833673839807,,-0.05854367132158227,,
unknown Porphyromonas [meta_mOTU_v2_7777],-0.8946927886776396,,1.7669897642960555,,0.13817116779086747
unknown Clostridium [meta_mOTU_v2_5940],-0.8063502035650033,,0.7294205276837955,,-0.31959990624703327
Fusobacterium gonidiaformans [ref_mOTU_v2_1404],-0.7049198106502638,,0.4526415148212114,0.44783629313260975,3.2620987714625826
unknown Clostridiales [meta_mOTU_v2_7066],-0.561708212011024,-0.33940287940281344,-0.5774847039285771,2.0787065282234773,-0.38091275268917957
unknown Erysipelotrichaceae [meta_mOTU_v2_7790],-0.38196715826581484,-0.39219029605768685,-0.23077514645354563,-0.48899331949193336,-0.44557790837619815
Hafnia alvei [ref_mOTU_v2_1202],-0.2116954124692386,,1.2273407826228442,-0.2927157308274678,
Methanobrevibacter smithii [ref_mOTU_v2_1385],-0.09345268618694544,,-0.5557753131669889,-0.3567184995490514,2.2651152057700044
unknown Clostridiales [meta_mOTU_v2_5961],0.030489019572444237,-0.41243847894902186,-0.015615630977832156,-0.3780790239024808,-0.4696728926628729
Clostridium sp. 27_14 [meta_mOTU_v2_5718],0.17585096856612167,-0.10268447531829229,0.2630036096849131,-0.2635165189536676,-0.3688367872125045
Clostridium sp. CAG:568 [meta_mOTU_v2_5729],0.24252675878277316,,-0.06987636543052476,-0.41381224538766564,3.565373784544161
Clostridium sp. CAG:628 [meta_mOTU_v2_6892],0.23448940215029232,0.10825739929299674,-0.38432467422911193,0.11152211078099349,
unknown Clostridium [meta_mOTU_v2_7480],0.23471852512277583,-0.03708400000425025,,0.36020538582094774,
unknown Prevotella [meta_mOTU_v2_7203],0.31555805574738965,-0.385933893959301,-0.5648582339385173,0.9772882174622075,0.6019791591542969
unknown Clostridiales [meta_mOTU_v2_6407],0.4301241515204905,-0.42235601150373636,-0.00472782392332369,-0.3687731268462447,0.16711110853257788
unknown Firmicutes [meta_mOTU_v2_6331],0.5175150251932017,-0.37443616991577083,0.031639558239014785,-0.4987406763287882,-0.5102918557854407
unknown Eggerthellaceae [meta_mOTU_v2_6813],0.6191261655827257,0.061384171877448795,-0.4637049644928671,-0.20596807290233338,-0.39987820003573266
Holdemanella biformis [ref_mOTU_v2_4395],0.8312384445945691,-0.0991676786050487,-0.46230303518183297,-0.3991616151579582,-0.5445904916464223
unknown Clostridiales [meta_mOTU_v2_6000],1.0190865129591744,-0.1761888786867146,-0.5235078710288538,-0.07593686628779095,-0.4734275311074479
unknown Clostridiales [meta_mOTU_v2_6795],1.0214445432812733,-0.3856019183919337,-0.361468668128804,-0.34852522948468806,-0.539985528168986
unknown Eubacterium [meta_mOTU_v2_6509],0.7794945829416225,-0.02094459466983436,-0.6051878049376241,-0.31307100130651094,-0.22026183659742854
unknown Clostridiales [meta_mOTU_v2_5603],0.39299439077907866,-0.03526723015708827,-0.5705396879303529,0.3840251866148954,-0.4624494854553344
unknown Clostridiales [meta_mOTU_v2_6190],0.047845754489189186,-0.01572439541680428,-0.40562250697118474,-0.3948502587238108,-0.40052147887713807
unknown Clostridiales [meta_mOTU_v2_7531],-0.10595455770804141,0.2528902962836086,-0.013416183718178465,-0.28536028292549764,-0.47703124690747295
Turicibacter sanguinis [ref_mOTU_v2_1493],-0.7749565145586159,0.10442411701296699,0.8704134740112376,-0.3908939932313618,0.8025373769378222
unknown Clostridium [meta_mOTU_v2_5915],-1.028294071980692,0.012578104690105495,1.0952553491599215,-0.3686426812110575,1.7079164641990046
Clostridium sp. CAG:306 [meta_mOTU_v2_5698],-1.0594033752022225,,0.3857347125827724,0.011060245631712694,-0.1142593843292702
unknown Clostridiales [meta_mOTU_v2_6316],-1.0204124830467394,-0.15826073086138745,0.2464367623694854,0.2543862959929501,-0.2169685812416378
unknown Bacteroidales [meta_mOTU_v2_5655],-0.9681397605844001,-0.25450584289456923,-0.49743706135176097,0.3937002127539113,-0.3056523596217462
unknown Prevotella [meta_mOTU_v2_6289],-0.9101293478586056,,,-0.33345474396336355,
unknown Clostridiales [meta_mOTU_v2_5408],-0.8537323047802386,,-0.24673867812294342,-0.13412143991469375,4.053383834930978
unknown Sutterellaceae [meta_mOTU_v2_5393],-0.7824816145936543,-0.41182498472412643,1.3160343542348052,0.3323401936944786,-0.033960880768671334
unknown Ruminococcus [meta_mOTU_v2_6152],-0.6779411693472017,-0.2989653672257251,1.4777475085351677,-0.3505655584692701,1.5687151218238677
unknown Clostridiales [meta_mOTU_v2_7323],-0.5616508070968088,,0.506451225002627,-0.2843630624469067,-0.08762867589552362
unknown Clostridiales [meta_mOTU_v2_5904],-0.47013018728568207,-0.42363914214600545,-0.7412249974329463,-0.2756448139072799,-0.5197882140071332
unknown Prevotella [meta_mOTU_v2_7196],-0.35723071110721377,,0.6636260127496418,-0.4667229949296876,-0.24208548286753284
Clostridium sp. CAG:452 [meta_mOTU_v2_7118],-0.2159220332722166,-0.3607946917751364,-0.6678307194850885,0.18127970586977282,2.947081872104678
Clostridium sp. CAG:798 [meta_mOTU_v2_6742],-0.134532568221931,-0.09952729401421691,-0.5532619107519974,-0.20606703698923137,-0.16246380553546616
Coprococcus eutactus [ref_mOTU_v2_4210],-0.12189533861829928,-0.030424100219483417,-0.41646525933745243,-0.3310456434893454,2.2828676733742284
unknown Firmicutes [meta_mOTU_v2_6277],-0.09027382031776864,-0.34431362994736747,-0.008675776010766354,-0.3744927719110823,-0.43379760808937956
Clostridium sp. CAG:465 [meta_mOTU_v2_6001],0.02767491876524913,-0.38966788438023753,,-0.29879107670866284,0.5604184098584357
Clostridium sp. CAG:343 [meta_mOTU_v2_6218],0.16736291537041306,-0.07415324698729611,-0.27477431615151116,-0.1652644635088126,-0.20860659749179536
Butyrivibrio crossotus [ref_mOTU_v2_4383],0.2663582210064051,-0.3340789434204283,-0.6213666988748553,-0.21819574827952537,-0.42991846184589394
unknown Clostridiales Family XIII. Incertae Sedis [meta_mOTU_v2_6192],0.38558633257166425,-0.3277183229226955,-0.47545544344785323,-0.4684962565242619,-0.36390562349935524
unknown Ruminococcaceae [meta_mOTU_v2_7012],0.6162091203966612,-0.256463943961395,-0.5368256524526827,0.0012433929821426108,0.11617641400071686
unknown Coprococcus [meta_mOTU_v2_5379],0.8289565221963391,0.18689445828722515,-0.601672366310396,0.1742466359636853,-0.5767417950585372
unknown Clostridiales [meta_mOTU_v2_7356],0.8527376609693461,-0.07648434832253892,-0.13510319321054698,-0.13566857756072498,-0.43777236662426483
Eubacterium sp. CAG:202 [meta_mOTU_v2_7449],0.6482190089798279,-0.12360746885904493,0.3050003427075666,-0.3445630979885161,-0.31358180933182056
unknown Clostridiales [meta_mOTU_v2_6013],0.3056620583610738,-0.002790317302837871,-0.31803350208525,0.39631127478440437,-0.5134753476984178
unknown Butyricicoccus [meta_mOTU_v2_5800],-0.007612387773402794,0.24734455391641394,-0.550484946716636,0.11287220221855535,-0.24435040765252997
unknown Clostridiales [meta_mOTU_v2_6575],-0.13984179318818815,0.09980115945786536,-0.2991988708055759,-0.26017743708506735,-0.07636152514721957
unknown Clostridium [meta_mOTU_v2_5983],-0.7785478646717761,-0.016402179632152077,0.23438346016108605,-0.43603395238073733,1.3105468958215125
Streptococcus sp. [ref_mOTU_v2_0261],-1.0358596662941522,1.6038585135738603,1.0012332593657407,0.0024202684049654147,0.49649959408838723
Dialister succinatiphilus [ref_mOTU_v2_4885],-1.071204451234022,-0.40273494099109375,-0.5237617386814795,0.3970934165900085,
unknown Alistipes [meta_mOTU_v2_6252],-1.0352138139575853,,-0.6795446060553766,-0.29320039175251383,-0.19989503006408016
Parvimonas sp. [ref_mOTU_v2_5245],-0.9914607041624819,3.6101506481512793,,4.046276310623682,
unknown Clostridiales [meta_mOTU_v2_6814],-0.9515053340090786,,,-0.28785891330731395,
Fusobacterium nucleatum s. vincentii [ref_mOTU_v2_0754],-0.9208199891315868,4.561216467499437,3.6735728201088445,4.1684489242219405,2.4570283742061005
Fusobacterium nucleatum s. nucleatum [ref_mOTU_v2_0777],-0.8883656344930074,0.2880755398950709,2.183871769708764,3.84300530435302,3.4363267323665965
Bacteroides sp. CAG:144 [meta_mOTU_v2_7324],-0.8287658341318914,,-0.25187040202727534,-0.3976830776655219,-0.10654421879197763
unknown Clostridiales [meta_mOTU_v2_6281],-0.7536111837963716,0.6561324592024479,2.6610778163579933,1.3450481808733006,-0.4249696743207093
unknown Clostridium [meta_mOTU_v2_7645],-0.6841516010145647,,0.49269350134509754,1.5140441753475584,-0.018606022954754362
unknown Bacteroidaceae [meta_mOTU_v2_7587],-0.5852703286353357,-0.07310799530307942,0.7173788113491936,1.8864274874230964,-0.27757799527947585
unknown Ruminococcus [meta_mOTU_v2_6727],-0.46177072766036337,-0.3314015480453923,,0.07338284410559337,-0.2341724482537973
unknown Dehalococcoidales [meta_mOTU_v2_5481],-0.38166632374255116,,-0.44391954735049804,-0.38001644112337213,1.6453012364192179
unknown Bacteroidales [meta_mOTU_v2_5584],-0.35022084968739703,,-0.473675807373051,-0.24643772716068396,-0.3011796914482824
unknown Clostridiales [meta_mOTU_v2_7230],-0.2927054442499607,-0.3623370823630641,1.1860204037390805,-0.5182390387029686,-0.045487882727293205
Holdemanella biformis [meta_mOTU_v2_7329],-0.14599535451714124,-0.29809284864726177,-0.364267053868561,-0.39841282676114276,-0.4253507256308965
Holdemanella biformis [meta_mOTU_v2_7667],0.01862447435169311,,-0.452700405540927,-0.4794641528548409,-0.3714345257979245
Mogibacterium timidum [ref_mOTU_v2_1136],0.14000779051561513,4.179938569588058,2.554648138524251,3.147289754305545,1.268174980036795
Holdemanella biformis [meta_mOTU_v2_7589],0.2679428707511969,-0.05614509083409083,-0.3870514957437558,-0.4373194069888656,-0.42555441825101686
Clostridium sp. CAG:127 [meta_mOTU_v2_5364],0.486136496353196,0.04869251859105449,0.14434082414010124,0.23797398936922717,-0.3784394385572299
unknown Faecalibacterium [meta_mOTU_v2_7718],0.6908809291276632,-0.24460776107181648,-0.5798366867320467,0.013572955083384452,-0.392513122215956
Eggerthella sp. CAG:298 [meta_mOTU_v2_5975],0.715913292899757,-0.3930025244814142,-0.730756413363965,-0.5219877503860311,-0.2413466396454388
unknown Clostridiales [meta_mOTU_v2_7781],0.525967020603708,,-0.6339807081151574,0.3187575977671307,-0.5717067042104658
unknown Clostridiales [meta_mOTU_v2_7093],0.209316482095035,-0.12780337207686265,-0.5667213622988087,-0.0713394253965744,-0.37005240823522434
Oscillibacter sp. ER4 [ref_mOTU_v2_3624],-0.07616802169414855,-0.3868730394638125,-0.5310728394080378,-0.2879646970071347,-0.4195558718636549
unknown Clostridiales [meta_mOTU_v2_6852],-0.17556937465302871,-0.2786432781083997,-0.6026001909893071,0.2100076391485578,-0.2703811746770471
unknown Firmicutes [meta_mOTU_v2_7689],-0.7797694133545469,3.3164694239044827,0.4939226264208595,2.1196619809688153,2.5299703985405895
Streptococcus sp. [ref_mOTU_v2_0416],-1.037612784550061,-0.052768754566470996,1.535870215498859,1.3594213084305027,2.5778242591081315
Citrobacter sp. [ref_mOTU_v2_0076],-1.0723323991708074,0.24122490217346393,0.9190285510930827,0.021536068449900237,1.8785054007940751
Enterobacter sp. [ref_mOTU_v2_0265],-1.0341385227048197,0.1698273289367142,-0.0868576473923761,-0.016798849618550545,0.4543695705623581
Prevotella intermedia [ref_mOTU_v2_0515],-0.9911523648582901,1.8274151520708162,2.8917974523592673,3.9194710145712834,2.8727276301429625
unknown Porphyromonas [meta_mOTU_v2_5431],-0.9576263984419887,1.2923286107920695,0.2600489536249863,3.4221494184780505,0.5445107711462527
Fusobacterium sp. oral taxon 370 [ref_mOTU_v2_1403],-0.9357023967972495,0.5083618922959031,-0.1679875657465978,3.529268130805143,
unknown Clostridiales [meta_mOTU_v2_7158],-0.9219193489277999,-0.4202967816740123,-0.5389814166704597,-0.3541673393802259,-0.3886273065932176
unknown Olsenella [meta_mOTU_v2_7727],-0.8909173984091766,,0.9473855542701396,-0.31837457272368763,
unknown Clostridiales [meta_mOTU_v2_6073],-0.8445425363155543,-0.3698600723374989,-0.151532959741808,-0.3756002513703308,0.2034868336634745
unknown Akkermansia [meta_mOTU_v2_7059],-0.7947074415006302,-0.30136760914088956,1.3156214335214977,0.3212729207313235,0.854560847661143
Bifidobacterium ruminantium [ref_mOTU_v2_1159],-0.715080595575606,0.1917537963022637,-0.15126776496302613,-0.410824677336696,-0.09756283821027197
unknown Collinsella [meta_mOTU_v2_6772],-0.6092867599890078,-0.286574883426259,-0.16816106790538815,-0.3132351612170303,-0.3296141439988409
Phascolarctobacterium sp. [ref_mOTU_v2_2806],-0.528362668604873,0.2665286788820994,1.2714300603032251,-0.5100382309068371,-0.14045560307915683
Parabacteroides goldsteinii [ref_mOTU_v2_0901],-0.4783747715352314,-0.41556961102282536,0.37555831689584446,-0.2946947576885674,-0.16888992106381825
unknown Prevotella [meta_mOTU_v2_6516],-0.3994494378507777,-0.2957928068422112,0.10719286786748934,-0.5030955084525564,
Bacteroides salyersiae [ref_mOTU_v2_0458],-0.22421712588333845,-0.40512843413995026,0.2500094962093529,-0.306800408398574,-0.08450347665376638
Bacteroides coprocola [ref_mOTU_v2_4312],-0.024229369414901274,-0.389670102902745,-0.1662621698041851,2.281174065182439,3.5872057145615246
Faecalibacterium prausnitzii [meta_mOTU_v2_7154],0.1271694018162387,-0.40177309197194716,0.1472652917121799,-0.09041756523758909,-0.14504975812353718
Eubacterium sp. CAG:156 [meta_mOTU_v2_7325],0.251952572343188,-0.41977952764374615,-0.7019143466389524,-0.07744354238092784,-0.3053934832027896
unknown Ruminococcaceae [meta_mOTU_v2_5330],0.4417758191462972,-0.1146649542902784,-0.6942196921978759,0.2691630446202105,-0.37091341078296375
Oscillibacter sp. 57_20 [meta_mOTU_v2_6676],0.6226488769877635,-0.39952514056113114,-0.4725929457000652,-0.37315747533820753,-0.22540749147982087
unknown Firmicutes [meta_mOTU_v2_7746],0.643712395307817,-0.4094433750797072,-0.6750364238837383,-0.2333679682056018,-0.2267475935285921
unknown Clostridiales [meta_mOTU_v2_6926],0.4647432998260279,-0.23909049413383077,-0.421467737959331,0.036375657517443746,-0.39046655350827875
unknown Faecalibacterium [meta_mOTU_v2_5815],0.16793839768555346,-0.18397571110181032,-0.5898607062512259,-0.3292989510504196,-0.23367568273825567
unknown Clostridiales [meta_mOTU_v2_7076],-0.10414109534929518,0.27777598929127784,-0.6058922821834536,0.19425286830771074,-0.1317252416733719
unknown Clostridiales [meta_mOTU_v2_7306],-0.19133435784804312,-0.4055811109194834,-0.48333713117707133,0.03857252451696374,-0.37852624672136015
Streptococcus equinus [ref_mOTU_v2_0793],-0.7815668291986013,,,-0.1015190771375336,
Lactobacillus mucosae [ref_mOTU_v2_0568],-1.0399459198006376,0.13326564241522662,,-0.341298065753258,-0.3285796545131428
unknown Peptostreptococcaceae [meta_mOTU_v2_5742],-1.0742178399748514,1.34204277058239,3.843212042196129,3.953621315137613,1.8860588529304567
Peptostreptococcus stomatis [ref_mOTU_v2_4614],-1.03618054265384,4.303057275769662,1.5090142194888085,3.783783609009,3.3035546774194633
Prevotella nigrescens [ref_mOTU_v2_0276],-0.9935933660904631,0.7915847484731235,3.964799130806488,0.8263387616704599,3.2469047432966955
unknown Prevotella [meta_mOTU_v2_6430],-0.9615253579142703,,,,-0.31486782720279277
unknown Porphyromonas [meta_mOTU_v2_6490],-0.9430200173819795,,-0.039251640073235665,1.279971626604191,0.9299994343474576
Coraliomargarita sp. CAG:312 [meta_mOTU_v2_7055],-0.9389179528453454,,-0.42735367541411506,-0.03045636653233398,-0.3749359104405717
unknown Clostridiales [meta_mOTU_v2_7684],-0.9185015641537354,,0.5573185508225783,-0.4069218534627289,-0.19348247475681468
Ruminococcus sp. CAG:177 [meta_mOTU_v2_5453],-0.8789344198576221,-0.2732403423329772,-0.5429279213237895,-0.39175831208533535,-0.40169324938727413
Paraprevotella xylaniphila [ref_mOTU_v2_4943],-0.8395604714495885,-0.3061041599112729,1.0030289538105621,0.27617439011795375,-0.3622993769872532
unknown Clostridium [meta_mOTU_v2_7026],-0.7750203074120866,,0.8138652507296825,,-0.011834129759888803
Anaeromassilibacillus sp. An200 [meta_mOTU_v2_6051],-0.6742391070883886,0.5013197165727659,-0.3708272484629624,-0.3911576747131575,-0.33699134075167686
unknown Bacteria [meta_mOTU_v2_6079],-0.5792657036221156,-0.3955966286284198,-0.35113808992588963,1.0983862217023428,0.6949492763679191
unknown Alistipes [meta_mOTU_v2_5423],-0.5108606694591233,-0.424694308350213,0.11856639997665488,-0.4215173894775847,-0.49559108444415545
Bifidobacterium angulatum [ref_mOTU_v2_1285],-0.41348293557923665,,0.4208836828828004,-0.3990604768034485,
unknown Prevotellaceae [meta_mOTU_v2_5568],-0.21552572895152353,0.624048962584125,-0.40722516834182965,-0.35146770020887175,-0.29481721887143164
unknown Clostridiales [meta_mOTU_v2_7707],0.014733439318899,,-0.4999751184243254,-0.4435127444550071,-0.007959732254244085
unknown Bacteroidales [meta_mOTU_v2_5375],0.18751290297245185,-0.4209914756985,-0.5560299341134618,0.01853354559640289,-0.1677300229533125
unknown Firmicutes [meta_mOTU_v2_5525],0.31388596473132835,-0.31841351956347685,-0.6738039133699582,-0.25713763387362293,-0.25660071871138235
Clostridium sp. CAG:167 [meta_mOTU_v2_7056],0.4978002861944133,,-0.2236400535503371,-0.2669585014702587,-0.3018489052218713
unknown Clostridium [meta_mOTU_v2_7530],0.6694356501516677,-0.09875271983723012,-0.550938757938275,-0.32745128955995795,-0.34062866430042277
unknown Clostridiales [meta_mOTU_v2_6808],0.6841292463214389,-0.23666265602032424,-0.5279293875255945,-0.3184763764883822,-0.3100632733759487
Blautia obeum [ref_mOTU_v2_4719],0.5052383816521108,-0.36406648507416656,-0.3998001654915157,0.048721106846281795,-0.3880777059805346
Coprococcus catus [ref_mOTU_v2_4874],0.20542473618054152,-0.28905247158120445,-0.42330476968255054,-0.3389706389305431,-0.3713133277292142
unknown Eubacterium [meta_mOTU_v2_7687],-0.08051690984329872,-0.3792275747859029,-0.07559126533293359,-0.2631531650175039,0.3327908906762375
unknown Clostridiales [meta_mOTU_v2_5411],-0.1830302620999662,0.08980128149572926,-0.2586617126228724,-0.34099671975614015,-0.3884676129714527
