,AUS,CHN,DEU,FRA,USA
unknown Clostridiales [meta_mOTU_v2_6419],-0.1818306951037892,0.5641899001855315,-0.22501633130046125,-0.18421659062460746,-0.3979072971768618
unknown Clostridiales [meta_mOTU_v2_5954],-0.1799485980173872,0.37300471179367606,-0.22451557879785242,-0.1616613068329981,-0.4282149372362335
unknown Clostridiales [meta_mOTU_v2_7281],-0.2071690899266186,0.19216969837688466,-0.213625795662843,-0.14303243889063333,-0.43780456349156427
Akkermansia muciniphila [ref_mOTU_v2_1301],-0.2552513496420834,0.06468181659917789,-0.2053944322369755,-0.13503331490621132,-0.4583787983904786
Bacteroides stercorirosoris [ref_mOTU_v2_2726],-0.27860990627440874,0.0009582602371096934,-0.20895218771978438,-0.1436860580791524,-0.4921694090638117
unknown Clostridiales [meta_mOTU_v2_7072],-0.29252678758789546,-0.06356928090886596,-0.230754133527221,-0.1799655850125117,-0.5526664649098257
unknown Clostridiales [meta_mOTU_v2_6777],-0.3335710851161814,-0.18036832050718313,-0.25614815773705907,-0.22449335532694573,-0.6035257511845054
unknown Oscillibacter [meta_mOTU_v2_5845],-0.3899026307676118,-0.2823097358244524,-0.28406038089904356,-0.26458490754801384,-0.6339824559309963
unknown Clostridiales [meta_mOTU_v2_6261],-0.4368827688732608,-0.33682992000570916,-0.3096167765217236,-0.30742040004399634,-0.6278163016490345
unknown Anaerotruncus [meta_mOTU_v2_6835],-0.49587252730898307,-0.3645632992769725,-0.3339167573794463,-0.3414550812983777,-0.6166200891505834
unknown Clostridiales [meta_mOTU_v2_7707],-0.5649458481107066,-0.3835490994046124,-0.35297601446970234,-0.3544242329282075,-0.6331867442302228
unknown Olsenella [meta_mOTU_v2_7727],-0.5821785893588166,-0.3709230201338497,-0.3449183799993926,-0.34656867941138636,-0.6512321522053529
unknown Eggerthella [meta_mOTU_v2_6998],-0.4472955994840415,-0.26604254599974103,-0.2590436769892201,-0.2632882238509949,-0.5117585002523074
Granulicatella adiacens [ref_mOTU_v2_4659],0.15144134381706287,0.8081240721304602,1.060099280876773,1.4494100708509394,0.9699126816555637
unknown Lactobacillales [meta_mOTU_v2_6288],0.32321685251049825,1.1546671879495258,1.646747264966279,1.9570635467799082,1.2535603316235062
Lactobacillus fermentum [ref_mOTU_v2_1050],0.5235983411172518,1.3887412447668828,1.8487160487856786,1.8448214754494319,1.3525813344929007
Lactobacillus salivarius [ref_mOTU_v2_0125],0.6072097168351495,1.458178392360929,1.5702637257599346,1.2584226801133394,1.3431437558021817
Streptococcus sp. [ref_mOTU_v2_0416],0.4280769245188706,1.2876760384373942,0.9943544720148343,0.5960600100430802,1.09385005767587
unknown Clostridiales [meta_mOTU_v2_5661],0.060181205556439334,0.7598519101765585,0.32980682805542905,0.055722545917387865,0.5568138222115654
unknown Ruminococcaceae [meta_mOTU_v2_6789],-0.2414809273140932,0.27485230327884047,-0.09890205749743128,-0.22025331099984,0.016831735032417573
Collinsella tanakaei [ref_mOTU_v2_4884],-0.36727851169795755,-0.037545943661562456,-0.24834263780334143,-0.29753647703295333,-0.2884561833401532
Parabacteroides goldsteinii [ref_mOTU_v2_0901],-0.3614311774383212,-0.11635661029666194,-0.2464113679848729,-0.30631400903735206,-0.36110005254337774
Bacteroides nordii [ref_mOTU_v2_0302],-0.30395452789203276,0.002365094423197335,-0.19517367177181194,-0.31021690648451083,-0.35176866956291475
Bacteroides caccae [ref_mOTU_v2_1382],-0.2504357339810108,0.23026592948285454,-0.15062423497141916,-0.30794387785879673,-0.3306381311357985
Bacteroides finegoldii [ref_mOTU_v2_1409],-0.20889214148569754,0.46480659427628834,-0.13697459268199014,-0.2869341947865973,-0.3304268728213823
Alistipes shahii [ref_mOTU_v2_4873],-0.1490182939223067,0.5832343852476498,-0.13668580800138241,-0.25646343521354614,-0.30599774619168607
Odoribacter splanchnicus [ref_mOTU_v2_4846],-0.09130187342935006,0.6189676133814309,-0.15261447671629338,-0.23815632084980115,-0.27146457051357875
Alistipes onderdonkii [ref_mOTU_v2_0775],-0.06801231849812127,0.6247654429783479,-0.17543149455367923,-0.2197527751682774,-0.2557842442632785
Alistipes finegoldii [ref_mOTU_v2_1481],-0.07819556011866761,0.5654579463045736,-0.19673724351450506,-0.18952170544886204,-0.2907229362467172
unknown Alistipes [meta_mOTU_v2_6070],-0.06738227461424819,0.4340706989392199,-0.20460939226520083,-0.1497287183656284,-0.32405458528288206
unknown Bacteroidaceae [meta_mOTU_v2_7587],-0.058433777169296625,0.2787206857377299,-0.20884732152704227,-0.12643759984798555,-0.3404006509261484
unknown Clostridiales [meta_mOTU_v2_7769],-0.09030636949243391,0.1314837928102141,-0.20464221062837584,-0.11338388950793825,-0.338192863340134
Bacteroides fluxus [ref_mOTU_v2_4946],-0.14812642213357066,0.028493011152303786,-0.19921970652699417,-0.10949848871691921,-0.3627648136417581
unknown Bacteroidales [meta_mOTU_v2_6194],-0.17082799078101704,-0.02440933874313577,-0.2011763244688716,-0.11704659732388804,-0.40581466044282766
Phascolarctobacterium sp. [ref_mOTU_v2_2806],-0.1948822014354436,-0.08698583486989944,-0.2256428729901196,-0.15728329552275885,-0.47895518740820936
Faecalitalea cylindroides [ref_mOTU_v2_1470],-0.2656291374877076,-0.19745266691603017,-0.25741748387363267,-0.21736073745159007,-0.5534198847292243
unknown Ruminococcaceae [meta_mOTU_v2_7401],-0.3640172126928964,-0.2909826294460657,-0.288606753925817,-0.2793408503629387,-0.6311350592353641
unknown Clostridiales [meta_mOTU_v2_6009],-0.44878322302810447,-0.335880834024332,-0.31438643673392325,-0.33841505609535233,-0.6737281730897912
unknown Clostridiales [meta_mOTU_v2_6233],-0.5278799780006078,-0.35232490653157106,-0.33819484308682196,-0.38399040999299777,-0.6832738662798591
unknown Clostridiales [meta_mOTU_v2_5514],-0.600976242666185,-0.3517573966400535,-0.3562005853330249,-0.40614327797184424,-0.6930721562595081
unknown Firmicutes [meta_mOTU_v2_5720],-0.6183197882756812,-0.32323402880809304,-0.34705597572057606,-0.3963430573608058,-0.6940260270257422
unknown Clostridiales [meta_mOTU_v2_7684],-0.4767689743910451,-0.2190096219720124,-0.2605657702706124,-0.2992171666299128,-0.5379205532856152
unknown Streptococcus [meta_mOTU_v2_5642],-0.10628587514068016,0.4154128014362436,0.6795969654674999,0.7949443039898874,0.6615650498240793
Streptococcus sanguinis [ref_mOTU_v2_0279],-0.057054642036081786,0.6439408795563254,1.0545626625230735,1.051642821120297,0.837887783709069
Streptococcus salivarius [ref_mOTU_v2_0656],0.09331869220629964,0.893073551484054,1.20158887244985,0.9621398601703087,0.9524455542621629
Lactobacillus gasseri [ref_mOTU_v2_0725],0.18487572380440978,1.0183337676228092,1.0279246948018823,0.5912530804622861,1.0090100543671094
Streptococcus equinus [ref_mOTU_v2_0793],0.08844344651219171,0.9111535805596785,0.6161010524870829,0.1884370495749623,0.8006701586864402
Megasphaera sp. [ref_mOTU_v2_0965],-0.13604902209753544,0.49234306676406675,0.12424889805030803,-0.13884896567724325,0.31581143495954095
Megamonas funiformis/rupellensis [ref_mOTU_v2_0502],-0.3095791235262502,0.11026938308159066,-0.18028942948269097,-0.3079262497096026,-0.13833259407871165
Desulfovibrio sp. [ref_mOTU_v2_1394],-0.3525936737196697,-0.12552876955617195,-0.257609040243256,-0.34086247170116074,-0.3473445105054316
Bacteroides intestinalis [ref_mOTU_v2_4321],-0.2809699897677178,-0.18741120513026072,-0.21820926342329844,-0.3157856568109318,-0.341478780316253
Bacteroides stercoris [ref_mOTU_v2_0275],-0.16983857165676927,-0.10948129867300692,-0.15099703618984517,-0.2904888139888595,-0.282616183957757
Alistipes indistinctus [ref_mOTU_v2_4879],-0.09370085725710711,0.046658503527127033,-0.10595817579456093,-0.28296838407031644,-0.2269050508088438
unknown Bacteroidales [meta_mOTU_v2_5520],-0.06032050915684127,0.21500228144072503,-0.10071163075387156,-0.2764228371566371,-0.206317634734556
Parasutterella excrementihominis [ref_mOTU_v2_1405],-0.00838218304678944,0.31186782624494186,-0.10772035347703934,-0.25529139026001096,-0.17076383131985057
Alistipes obesi [ref_mOTU_v2_1825],0.048370736030584935,0.3530901730114187,-0.1267111094972781,-0.23122232649292035,-0.13851157966745625
Eggerthella sp. CAG:298 [meta_mOTU_v2_5975],0.06712755716154181,0.364059332759292,-0.15257330728932186,-0.2074557161895151,-0.1386669994152052
cand. Alistipes marseilloanorexicus [ref_mOTU_v2_2553],0.046988737475314124,0.32640694295627826,-0.17852897366803971,-0.17776075996574717,-0.19436625754744263
unknown Clostridiales [meta_mOTU_v2_5362],0.048757874079828116,0.23322573912964353,-0.19270912406694435,-0.14181180068673055,-0.22740350708238663
Eubacterium siraeum [ref_mOTU_v2_1387],0.05356163234525012,0.11983298582581117,-0.2037688218077464,-0.12464321146709147,-0.23130918319148447
unknown Firmicutes [meta_mOTU_v2_7746],0.017695007935350157,0.015035810757356062,-0.20693560970596106,-0.11735420373786272,-0.23297900685257922
unknown Azospirillum [meta_mOTU_v2_7737],-0.04622703278819703,-0.05323111559797036,-0.20672549236412627,-0.11436508426237026,-0.28026143124592695
Azospirillum sp. CAG:239 [meta_mOTU_v2_5386],-0.07560389479955053,-0.08924656076389482,-0.2084828610609081,-0.11821785873993408,-0.33578929280189473
Bacteroides sp. CAG:144 [meta_mOTU_v2_7324],-0.11278418309582804,-0.14192945481510166,-0.23007996195662697,-0.15673874992425146,-0.40912338887225363
unknown Sutterellaceae [meta_mOTU_v2_7053],-0.197934050451936,-0.2303621746139862,-0.26373549973840094,-0.2235735021897908,-0.4949737672921602
unknown Ruminococcus [meta_mOTU_v2_7476],-0.3079473194201868,-0.29916984559564197,-0.2969459530557692,-0.295479381327474,-0.6028637122879599
Synergistes sp. 3_1_syn1 [ref_mOTU_v2_4289],-0.4032864225145026,-0.32472373428362067,-0.32259693030119113,-0.35856826095313793,-0.6760353403806274
unknown Clostridia [meta_mOTU_v2_5344],-0.49392742454693184,-0.3259698362273249,-0.3442822513660859,-0.40654049042670237,-0.7021122767410678
unknown Clostridiales [meta_mOTU_v2_6416],-0.5818066504854117,-0.29668512198577374,-0.35969796292120065,-0.43149493172588593,-0.7130381171319977
unknown Clostridiales [meta_mOTU_v2_7230],-0.61439649664273,-0.235071868743271,-0.34872243083568244,-0.4188117639570398,-0.7049695601230268
unknown Firmicutes [meta_mOTU_v2_6595],-0.4799714992222832,-0.1266761011955279,-0.26131901465723967,-0.31442922710603105,-0.5413574214425119
Streptococcus parasanguinis [ref_mOTU_v2_0144],-0.23938027632992467,0.14836967592713998,0.4244330610235126,0.42066019257414533,0.41253506759050323
Streptococcus sp. HSISM1 [ref_mOTU_v2_0145],-0.25940623029864,0.29793360940695973,0.6569440211894443,0.5375102284301756,0.500756707280084
Streptococcus mutans [ref_mOTU_v2_0289],-0.15297252752439924,0.5356629279361329,0.7604900652108112,0.4767888275791286,0.6007540661783539
Lactobacillus reuteri [ref_mOTU_v2_1076],-0.06125107856487004,0.6985287221794703,0.6562854755652079,0.26165746074352786,0.6831387090190016
Streptococcus sp. [ref_mOTU_v2_0261],-0.07985333449934404,0.6385701659455072,0.36738745585181354,0.023146954027785438,0.529112346593698
Dialister sp. CAG:357 [meta_mOTU_v2_6815],-0.17312024261252748,0.2909082672950185,0.009057641596280714,-0.18577249383235112,0.13857243772656322
Sutterella sp. CAG:351 [meta_mOTU_v2_7305],-0.24177753313370917,-0.019538503726571545,-0.20485870669987596,-0.2998945761248353,-0.20876317510608008
Slackia piriformis [ref_mOTU_v2_4888],-0.2270717530859493,-0.19613878469612922,-0.239971653013406,-0.31368806428155094,-0.32813684148665867
Faecalibacterium prausnitzii [meta_mOTU_v2_7154],-0.12341490348745707,-0.2433980019593584,-0.1886520074616446,-0.2748101092773141,-0.26693295596774197
unknown Bacteroidales [meta_mOTU_v2_5329],0.003621229229829636,-0.19467119554614234,-0.12288310195510303,-0.23969830349473664,-0.18422053891561346
Parabacteroides merdae [ref_mOTU_v2_1378],0.07950501401287706,-0.08870441220366303,-0.08276955208779005,-0.2357075420369703,-0.11495479136854186
Bacteroides clarus [ref_mOTU_v2_4945],0.09846624629696415,0.03719154821268574,-0.08300908762247622,-0.2429216203978967,-0.08778267241029297
Bacteroides massiliensis [ref_mOTU_v2_0455],0.13617690570469876,0.1280830332376196,-0.09721742380429307,-0.2342044032049508,-0.05278043410425964
Sutterella sp. CAG:351 [meta_mOTU_v2_7614],0.1821805857469414,0.18385621739580435,-0.12300885107638684,-0.2155308775337085,-0.02851400730195648
Porphyromonadaceae sp. [ref_mOTU_v2_1091],0.18614495688679833,0.20800344721477476,-0.15408789285237767,-0.19532691977635996,-0.043923204692877915
Barnesiella intestinihominis [ref_mOTU_v2_4880],0.15064411273410877,0.1861295351010823,-0.18262004417998576,-0.17224494876891125,-0.11460500041558581
Clostridium sp. CAG:273 [meta_mOTU_v2_5681],0.1381541083186823,0.11587072345486484,-0.19940288643563542,-0.1433428235142427,-0.14797732258383545
unknown Acinetobacter [meta_mOTU_v2_7007],0.1323603163376508,0.026528181147024234,-0.21313803480473079,-0.13025824961520147,-0.15178059703147181
Alistipes inops [ref_mOTU_v2_3597],0.09579953444297895,-0.05208332310770899,-0.21942201666646985,-0.1259107775995605,-0.1689867700943525
unknown Bacteria [meta_mOTU_v2_5651],0.03472182712246895,-0.09597192036289479,-0.22193741296982325,-0.12388044525739274,-0.24496910624494148
Clostridium sp. CAG:306 [meta_mOTU_v2_5698],0.0036414818073070964,-0.12379182138621865,-0.22521623474992383,-0.1278849722856868,-0.311583421909975
Brachyspira sp. CAG:484 [meta_mOTU_v2_6314],-0.03936405893111446,-0.1741746575008282,-0.2444372693157193,-0.16530555740654335,-0.3769065220316273
unknown Sutterellaceae [meta_mOTU_v2_5393],-0.13158288331372953,-0.2501054180605204,-0.27578801706278067,-0.2353966048179849,-0.4643457924884721
Sutterella sp. CAG:521 [meta_mOTU_v2_6395],-0.249574861202699,-0.3045233174629383,-0.3060033073489701,-0.31023159134303147,-0.5863685108034943
Staphylococcus sp. CAG:324 [meta_mOTU_v2_6946],-0.3522542946808999,-0.31985641020628475,-0.3291323045566381,-0.3724236842595306,-0.6724621075854104
Subdoligranulum sp. CAG:314 [meta_mOTU_v2_6768],-0.4515289684370516,-0.3115904944692466,-0.3488226141996952,-0.4190080181132482,-0.7020429044133557
Staphylococcus sp. CAG:324 [meta_mOTU_v2_7772],-0.5544665694748557,-0.2632513091308443,-0.3624877270565292,-0.4452876865837246,-0.7143293192584657
unknown Flavobacteriia [meta_mOTU_v2_6771],-0.602527453358265,-0.1778467304572951,-0.3501787727152058,-0.4331322774273747,-0.7072536465688732
unknown Bacteroidales [meta_mOTU_v2_5989],-0.4761909535484832,-0.0654482227675919,-0.26190833233075683,-0.32508069232540177,-0.5412851872123476
Megasphaera micronuciformis [ref_mOTU_v2_4840],-0.3193066864912043,-0.03623361326739157,0.22894560596604954,0.19744281202606626,0.1933334468606874
Atopobium parvulum [ref_mOTU_v2_0741],-0.3815750036021598,0.032731977114665634,0.39030819979404724,0.2490932239223906,0.22373232642272142
Clostridium perfringens [ref_mOTU_v2_1117],-0.31543552846456896,0.18884754981091206,0.4750967848632187,0.1957668538528245,0.28065970196175255
Lactobacillus mucosae [ref_mOTU_v2_0568],-0.22980499061445991,0.30810285637313717,0.39146246099083065,0.041669406829698594,0.30446613688252816
bacterium OL-1 [ref_mOTU_v2_3607],-0.17995125085586228,0.2788439338218624,0.16871279553342336,-0.10803555417197981,0.16355656920118875
unknown Clostridiales [meta_mOTU_v2_6575],-0.16074099019586519,0.03043616626934293,-0.08671112148604039,-0.220959013346937,-0.1087702205540165
unknown Clostridiales [meta_mOTU_v2_7752],-0.1412667269014227,-0.18086486098090968,-0.22161657265890736,-0.2757493037999074,-0.30641511294158547
unknown Clostridiales [meta_mOTU_v2_6571],-0.0829316361801586,-0.27348107838542035,-0.22189211380547036,-0.269700980868346,-0.32687990837120245
Sutterella wadsworthensis [ref_mOTU_v2_0767],0.026190798828841073,-0.28338080066952454,-0.16513662919810215,-0.22806713815409854,-0.23059175094306894
Bacteroides eggerthii [ref_mOTU_v2_1410],0.13879572615856087,-0.23852221488960262,-0.10595868623269533,-0.19392008184578402,-0.13106459856473712
Bacteroides salyersiae [ref_mOTU_v2_0458],0.20213389422237424,-0.15261607182211023,-0.06963938911943578,-0.1929949480359644,-0.04457615601794401
Alistipes timonensis [ref_mOTU_v2_1593],0.2114999256649631,-0.04971310451425714,-0.07291179298539105,-0.20424239155435614,-0.0073325751551599665
unknown Bacteroidales [meta_mOTU_v2_5375],0.23191097378142272,0.026237914391413528,-0.09510569919602452,-0.20076876605933278,0.019750415726198563
unknown Faecalibacterium [meta_mOTU_v2_5779],0.254647278464129,0.07656724196261444,-0.13229782515216781,-0.19274244864809215,0.028998890105526146
Bacteroides faecis [ref_mOTU_v2_1706],0.24189010476159722,0.113351629150671,-0.16978287669604322,-0.1845160281349436,0.008552258713934058
unknown Acetobacter [meta_mOTU_v2_6063],0.1960844645900051,0.1134663317342297,-0.1995358686162556,-0.17343873646935737,-0.05906716597194845
Azospirillum sp. 51_20 [meta_mOTU_v2_5652],0.1731415761264201,0.06329966143165584,-0.2150884499017805,-0.15301771811019513,-0.08981497653870306
unknown Azospirillum [meta_mOTU_v2_6527],0.1569146752431212,-0.012130119365624793,-0.2278021235101085,-0.14236198279841575,-0.10049372980697613
unknown Azospirillum [meta_mOTU_v2_7674],0.1169873273610368,-0.07370474055712312,-0.23508286967499725,-0.14053432581605266,-0.12882690600679664
unknown Clostridium [meta_mOTU_v2_7645],0.05950726124869674,-0.1050240691982898,-0.23859665479321399,-0.14276285672070907,-0.21916073917756276
unknown Clostridiales [meta_mOTU_v2_6465],0.030099356564298643,-0.1351883581685644,-0.24261936696544625,-0.1512425648228929,-0.2962105822082675
unknown Azospirillum [meta_mOTU_v2_6649],-0.014001045661707024,-0.18934278721311992,-0.2604758425896778,-0.1901106775917469,-0.36638544413455826
unknown Clostridiales [meta_mOTU_v2_7323],-0.10957604881790133,-0.26344553872927906,-0.287467084839208,-0.26168358567940914,-0.458423261611579
unknown Odoribacter [meta_mOTU_v2_5670],-0.23339411257660073,-0.31133085166625646,-0.31309344960991925,-0.3342800570603876,-0.5851522836370259
unknown Clostridiales [meta_mOTU_v2_5820],-0.3420709310861205,-0.3159246703636259,-0.333954462399143,-0.39177798078844733,-0.6709909507257116
unknown Clostridiales [meta_mOTU_v2_6144],-0.4438526519307607,-0.30073402751569434,-0.3522365694498378,-0.4343018307913766,-0.6954417054444099
unknown Clostridium [meta_mOTU_v2_6147],-0.5480237017641545,-0.25536840062520344,-0.3645594241681414,-0.4600541459227825,-0.7086819055943783
unknown Alistipes [meta_mOTU_v2_5423],-0.5974407074746372,-0.181041123973986,-0.35120808253761837,-0.44793340595993586,-0.7087980340476724
unknown Synergistaceae [meta_mOTU_v2_5538],-0.4730890355302989,-0.07692353710490704,-0.26237136884107165,-0.33624788918029325,-0.5435171867035685
unknown Veillonella [meta_mOTU_v2_5811],-0.3498167553604363,-0.1302403580673137,0.12533129005843213,0.03843723115831106,0.06856897638990071
Veillonella atypica [ref_mOTU_v2_0561],-0.4259994191471083,-0.1124342796904518,0.26358243795643943,0.04490085775406172,0.06294607358426756
unknown Firmicutes [meta_mOTU_v2_7689],-0.3682834453712381,-0.000260029524522219,0.3614014412862276,0.00491172438571146,0.09684607459384459
Bifidobacterium breve [ref_mOTU_v2_0157],-0.273189465029953,0.10204059245250845,0.300147619540487,-0.10578985527759427,0.09749357859163187
unknown Clostridiales [meta_mOTU_v2_6832],-0.18203059936782406,0.09710775545451861,0.10595278462551086,-0.20373229041112,-0.033894732886780535
butyrate-producing bacterium SS3/4 [ref_mOTU_v2_3825],-0.11579586370353691,-0.10813815455756437,-0.11697947812831762,-0.2552977927436099,-0.250912340492074
Oscillibacter sp. 57_20 [meta_mOTU_v2_5351],-0.06402450725846953,-0.2781424897218569,-0.2258731755465747,-0.26722067123252263,-0.37312810659473683
unknown Tyzzerella [meta_mOTU_v2_5947],0.012219231536517917,-0.3278607974316072,-0.21156178640823642,-0.24847843244747894,-0.3474552242238042
Oscillibacter sp. 57_20 [meta_mOTU_v2_6676],0.11362152824549276,-0.31634436253590725,-0.15050097056507522,-0.20661320500672428,-0.2408259960854041
unknown Clostridiales [meta_mOTU_v2_5396],0.2005917114352575,-0.27391288875542324,-0.09404209463146064,-0.17055426625133124,-0.1296891118386849
unknown Clostridiales [meta_mOTU_v2_6272],0.2436516243696111,-0.2030817313523347,-0.06021437215076374,-0.16826054057560405,-0.031006138167109773
Alistipes senegalensis [ref_mOTU_v2_1594],0.24368885958122577,-0.12848731002089325,-0.06871433549024804,-0.18044997201488402,0.008913914950081054
unknown Clostridiales [meta_mOTU_v2_7156],0.2522755093754447,-0.08250569915023724,-0.09713905842382836,-0.1775539878592388,0.02118364953636054
unknown Clostridiales [meta_mOTU_v2_6986],0.255939582598117,-0.0487627666018975,-0.13819274582067195,-0.17419497092020747,0.020815294780722325
unknown Clostridiales [meta_mOTU_v2_5843],0.23109442420572932,-0.0058517858331867,-0.17404157656015493,-0.17473636615235166,0.01038326540439074
Ruminococcus sp. CAG:177 [meta_mOTU_v2_6664],0.18308084532295477,0.01572750251933134,-0.20364506238319385,-0.17519885693505766,-0.04900223756173599
Clostridium sp. 27_14 [meta_mOTU_v2_5718],0.16115163521622672,-0.012487531492954063,-0.21956576973335865,-0.1623515146847627,-0.08413193041517532
Methanobrevibacter smithii [ref_mOTU_v2_1384],0.1424012752043958,-0.07239461722631785,-0.23134307412252447,-0.15488607564162418,-0.09912252329324522
unknown Clostridium [meta_mOTU_v2_7026],0.09476032583373949,-0.11880154329763784,-0.23896834962446722,-0.15772450679661804,-0.1242413820178604
Clostridium sp. CAG:138 [meta_mOTU_v2_7765],0.029270274171237277,-0.14268921228073397,-0.24389789133289919,-0.16622527023504938,-0.21129641132278923
unknown Lentisphaerae [meta_mOTU_v2_6979],-0.003304142348013627,-0.171760291953619,-0.24747576459148912,-0.17584251548893562,-0.2937347757412369
unknown Bacteroidales [meta_mOTU_v2_5655],-0.04491775141469789,-0.219740779587911,-0.26315295897268115,-0.2129776183399456,-0.3716972898992999
unknown Akkermansia [meta_mOTU_v2_6276],-0.13986149171539436,-0.2815360808947316,-0.28682488375407195,-0.28456458731571244,-0.46341869439416983
Bacillus sp. CAG:988 [meta_mOTU_v2_6706],-0.26489505287324083,-0.30680682482613875,-0.3118985795310065,-0.3572269955258088,-0.5835421532145315
Clostridium sp. CAG:1219 [meta_mOTU_v2_6476],-0.37297185545697475,-0.28561124507935237,-0.3342693558639664,-0.4112305697390867,-0.659766972494254
unknown Verrucomicrobia [meta_mOTU_v2_6061],-0.46718147879235444,-0.25906504782271644,-0.3523558034746779,-0.44793276371557,-0.6801708671144354
Verrucomicrobia bacterium CAG:312_58_20 [meta_mOTU_v2_6090],-0.5603611786532,-0.21800107902472443,-0.3635474572379464,-0.47122301253012844,-0.6961217647564085
Sutterella sp. CAG:521 [meta_mOTU_v2_7660],-0.6008408854195699,-0.16145339174687295,-0.3499499463969079,-0.4573053248456298,-0.7013608358405262
unknown Prevotella [meta_mOTU_v2_6029],-0.47330309236625545,-0.07160720805860789,-0.26150151823199136,-0.3425636384846074,-0.5394031223969019
unknown Pasteurellaceae [meta_mOTU_v2_7650],-0.3514323139731496,-0.16513204177902266,0.09465171544118275,-0.04318348519577861,-0.005987911897291491
Veillonella dispar [ref_mOTU_v2_4469],-0.42557359170766035,-0.17332035907123694,0.2199071022885216,-0.06512129327681615,-0.047357217809875084
unknown Clostridiales [meta_mOTU_v2_5712],-0.3614435780980964,-0.06250068303362788,0.33018456567547444,-0.09059788504431043,-0.013319193999044136
unknown Clostridium [meta_mOTU_v2_6792],-0.25556198298424593,0.06239109909727949,0.2950825681334359,-0.16866083797195838,0.020274362150538995
unknown Clostridiales [meta_mOTU_v2_7014],-0.14835980415092162,0.07124820329348198,0.11715977169282453,-0.2407996204664972,-0.08043040766442364
unknown Clostridiales [meta_mOTU_v2_7031],-0.07255795337377442,-0.13945714602100046,-0.11234918427252398,-0.27405480086664,-0.29319910012682615
unknown Clostridiales [meta_mOTU_v2_5603],-0.019654642455728497,-0.3166666089969074,-0.2310219269460156,-0.27860805163560765,-0.42086008379964246
unknown Clostridiales [meta_mOTU_v2_5805],0.05646010389424607,-0.3645764360599571,-0.2211795964270077,-0.25930289477377483,-0.3944253081277687
unknown Clostridiales [meta_mOTU_v2_7180],0.15265803899407007,-0.35039684071591376,-0.16228496624672875,-0.21240124026102725,-0.2839847323539703
unknown Clostridium [meta_mOTU_v2_6883],0.23043248457500418,-0.31137651968338664,-0.10633875162458221,-0.1681985247426782,-0.1645549878951756
Roseburia sp. 40_7 [meta_mOTU_v2_6875],0.2610132030746804,-0.25264174304262665,-0.07475840199221735,-0.1626994604557319,-0.06881404113667206
Clostridium saccharogumia [ref_mOTU_v2_0473],0.24540458708198104,-0.2032454349481964,-0.0860636010425175,-0.17726662166585064,-0.039998974204280086
unknown Clostridiales [meta_mOTU_v2_6348],0.24157050727777551,-0.1807815367604703,-0.11553482980383491,-0.17572738599219181,-0.03996079798036038
unknown Clostridium [meta_mOTU_v2_5413],0.2372833604670122,-0.15636290810521783,-0.1514608346415579,-0.17155003928682527,-0.03314112605576368
unknown Clostridium [meta_mOTU_v2_6039],0.2056914980499726,-0.11257833374652723,-0.17905012777893736,-0.17472493588416138,-0.02258607952102131
unknown Clostridium [meta_mOTU_v2_5505],0.1574077607885386,-0.08391319828542869,-0.20519808355241448,-0.17912702508712464,-0.0672923070170991
unknown Clostridium [meta_mOTU_v2_6877],0.14170518852873576,-0.09835698851484906,-0.22122183237757692,-0.166798183935007,-0.10062201078533195
unknown Clostridiales [meta_mOTU_v2_6704],0.12323939544792077,-0.14082515885530208,-0.23162474076467102,-0.16134923735561657,-0.11646088299494045
unknown Clostridiales [meta_mOTU_v2_5961],0.06614665538679927,-0.1737813220713787,-0.2395881166348086,-0.1681446659303356,-0.14459247290491015
unknown Clostridiales [meta_mOTU_v2_6197],-0.010123804651072918,-0.19148020812913366,-0.24674999950627396,-0.17965972560149182,-0.22924849096990121
Prevotella sp. CAG:485 [meta_mOTU_v2_5757],-0.04227948626195576,-0.2117511070639788,-0.24932905941779376,-0.1856630703510093,-0.3076211140839586
unknown Bacteroidales [meta_mOTU_v2_5852],-0.07457659796562924,-0.2480183845997016,-0.2600120922464169,-0.21870573615747785,-0.38201651200134834
Lentisphaerae bacterium ADurb.Bin242 [meta_mOTU_v2_6522],-0.1654861355420654,-0.2942119984161065,-0.27951355587143795,-0.2909757171284112,-0.4681068775378454
unknown Clostridiales [meta_mOTU_v2_6011],-0.290551488337173,-0.2969571646799426,-0.30494053593939735,-0.3690953367171299,-0.5778351259048645
unknown Eubacterium [meta_mOTU_v2_7116],-0.39242655799856935,-0.25857609453117125,-0.32917110381695514,-0.42258471553322635,-0.6467652903855176
unknown Eggerthellaceae [meta_mOTU_v2_6437],-0.47634442635640556,-0.2290212888435042,-0.34806166723724774,-0.45419828748986446,-0.6717460340296741
unknown Alistipes [meta_mOTU_v2_6252],-0.562238430829481,-0.1850173693963633,-0.35999018007482114,-0.475899293951639,-0.6931549151433545
unknown Methanomicrobia [meta_mOTU_v2_6693],-0.6005628913420243,-0.12180087116309016,-0.34769661743115304,-0.46018054586702095,-0.6960283313955805
Alistipes sp. An31A [meta_mOTU_v2_6154],-0.4733398822939399,-0.03258927144981518,-0.26021095086804347,-0.34330760270175265,-0.5341445090156342
Veillonella parvula [ref_mOTU_v2_1042],-0.35618460002389346,-0.19072065659359,0.05546464359901719,-0.11736162397520737,-0.054222020457287835
